source,target,weight,Age_Giver,Age_Recipient
Kisain,Ludaua,1,NA,44
Muinuf,Ludaua,1,67,66
Frwnre,Ludaua,1,94,5
Karial,Ludaua,1,68,65
Frwnre,Ludaua,1,148,59
Doleoy,Ludaua,1,89,59
Clrale,Ludaua,1,15,31
Frwnre,Ludaua,1,147,58
Frwnre,Ludaua,1,133,43
Karial,Ludaua,1,70,67
Doleoy,Ludaua,1,88,58
Mosaom,Ludaua,1,42,44
Mosaom,Ludaua,1,42,44
Karial,Ludaua,1,69,66
Karial,Ludaua,1,67,64
Okgaka,Ludaua,1,29,43
Zobaom,Ludaua,1,16,67
Mosaom,Ludaua,1,65,67
Frwnre,Ludaua,1,155,66
Karial,Ludaua,1,68,65
Frwnre,Ludaua,1,133,44
Pietik,Ludaua,1,32,44
Karial,Ludaua,1,68,65
Frwnre,Ludaua,1,121,32
Frwnre,Ludaua,1,120,31
Frwnre,Ludaua,1,96,6
Frwnre,Ludaua,1,133,44
Mosaom,Ludaua,1,41,43
Frwnre,Ludaua,1,96,6
Frwnre,Ludaua,1,121,32
Frwnre,Ludaua,1,133,44
Isrosh,Ludaua,1,36,59
Kaguas,Ludaua,1,21,64
Frwnre,Ludaua,1,133,44
Frwnre,Ludaua,1,133,44
Frwnre,Ludaua,1,96,7
Ganeab,Ludaua,1,NA,44
Karial,Ludaua,1,61,58
Frwnre,Ludaua,1,157,67
Frwnre,Ludaua,1,149,59
Frwnre,Ludaua,1,133,43
Frwnre,Ludaua,1,120,31
Bearea,Ludaua,1,53,43
Nykayi,Ludaua,1,19,66
Frwnre,Ludaua,1,131,42
Frwnre,Ludaua,1,121,32
Frwnre,Ludaua,1,120,31
Takaan,Ludaua,1,49,65
Frwnre,Ludaua,1,121,32
Karial,Ludaua,1,35,32
Frwnre,Ludaua,1,149,60
Frwnre,Ludaua,1,121,32
Joceoy,Molaog,1,78,3
Joceoy,Molaog,1,78,3
Mzzuzu,Molaog,1,26,27
Joceoy,Molaog,1,100,25
Joceoy,Molaog,1,77,2
Joceoy,Molaog,1,78,3
Joceoy,Molaog,1,94,19
Joceoy,Molaog,1,77,2
Joceoy,Molaog,1,92,17
Joceoy,Molaog,1,92,17
Joceoy,Molaog,1,77,3
Joceoy,Molaog,1,101,26
Joceoy,Molaog,1,99,24
Mzzuzu,Molaog,1,24,25
Joceoy,Molaog,1,78,3
Joceoy,Molaog,1,100,26
Mzzuzu,Molaog,1,18,19
Joceoy,Molaog,1,100,25
Joceoy,Molaog,1,100,26
Joceoy,Molaog,1,101,27
Joceoy,Molaog,1,91,17
Auenus,Molaog,1,100,24
Joceoy,Molaog,1,98,24
Mzzuzu,Molaog,1,25,26
Mzzuzu,Molaog,1,26,27
Pietik,Molaog,1,55,27
Joceoy,Molaog,1,99,24
Joceoy,Molaog,1,100,25
Mzzuzu,Molaog,1,25,26
Okgaka,Molaog,1,29,3
Joceoy,Molaog,1,99,24
Joceoy,Molaog,1,78,3
Joceoy,Molaog,1,78,4
Joceoy,Molaog,1,78,3
Anvont,Molaog,1,44,3
Pietik,Molaog,1,52,24
Joceoy,Molaog,1,78,3
Setier,Molaog,1,79,27
Joceoy,Molaog,1,92,18
Doleoy,Molaog,1,96,26
Joceoy,Molaog,1,77,2
Pietik,Molaog,1,54,26
Joceoy,Molaog,1,98,24
Joceoy,Molaog,1,93,18
Joceoy,Molaog,1,100,25
Kalaam,Molaog,1,NA,18
Pietik,Molaog,1,31,2
Setier,Molaog,1,77,25
Joceoy,Molaog,1,78,3
Joceoy,Molaog,1,99,24
Joceoy,Molaog,1,101,26
Joceoy,Molaog,1,100,25
Mzzuzu,Molaog,1,24,25
Mzzuzu,Molaog,1,24,25
Joceoy,Molaog,1,101,27
Joceoy,Molaog,1,99,24
Joceoy,Molaog,1,99,24
Joceoy,Molaog,1,101,26
Joceoy,Molaog,1,100,25
Joceoy,Molaog,1,77,3
Pietik,Molaog,1,53,25
Joceoy,Molaog,1,77,2
Joceoy,Molaog,1,93,18
Joceoy,Molaog,1,99,24
Molaog,Molaog,1,26,26
Joceoy,Molaog,1,78,3
Joceoy,Molaog,1,78,4
Ketsea,Molaog,1,65,26
Joceoy,Molaog,1,77,2
Joceoy,Molaog,1,78,3
Doleoy,Molaog,1,88,18
Joceoy,Molaog,1,98,23
Harear,Mosaom,1,NA,63
ShRahe,Mosaom,1,68,28
Toenol,Mosaom,1,72,41
Karial,Mosaom,1,34,28
Sesseu,Mosaom,1,43,62
Mzzuzu,Mosaom,1,23,62
JKJKK,Mosaom,1,93,29
Karial,Mosaom,1,47,42
JKJKK,Mosaom,1,93,29
Karial,Mosaom,1,34,28
Clrale,Mosaom,1,49,63
Toenol,Mosaom,1,71,41
Scpica,Mosaom,1,NA,63
JKJKK,Mosaom,1,93,29
Anvont,Mosaom,1,33,29
Doleoy,Mosaom,1,62,30
Karial,Mosaom,1,34,28
Toenol,Mosaom,1,72,42
Frwnre,Mosaom,1,96,4
Karial,Mosaom,1,35,29
Setier,Mosaom,1,54,40
Toenol,Mosaom,1,59,29
Karial,Mosaom,1,47,42
JKJKK,Mosaom,1,119,55
Doleoy,Mosaom,1,89,56
Frwnre,Mosaom,1,120,29
Muinuf,Mosaom,1,46,42
Anvont,Mosaom,1,44,41
Karial,Mosaom,1,35,29
Clrale,Mosaom,1,48,62
JKJKK,Mosaom,1,93,29
JKJKK,Mosaom,1,68,4
Setier,Mosaom,1,55,41
Sesseu,Mosaom,1,45,64
Vigair,Mosaom,1,79,64
Takaan,Mosaom,1,15,28
Karial,Mosaom,1,47,42
Pietik,Mosaom,1,46,56
Toenol,Mosaom,1,71,41
Karial,Mosaom,1,34,28
Auenus,Mosaom,1,100,62
Setier,Mosaom,1,54,40
Amlimb,Mosaom,1,24,29
Anvont,Mosaom,1,32,28
Clrale,Mosaom,1,15,29
JKJKK,Mosaom,1,67,3
Anvont,Mosaom,1,32,28
Ludaua,Mosaom,1,44,41
Karial,Mosaom,1,35,29
Sesseu,Mosaom,1,37,56
ShRahe,Mosaom,1,68,29
Pietik,Mosaom,1,19,28
JKJKK,Mosaom,1,92,28
Isrosh,Mosaom,1,43,62
Kalaam,Mosaom,1,NA,55
Clrale,Mosaom,1,27,41
JKJKK,Mosaom,1,68,4
Doleoy,Mosaom,1,62,30
Yaraao,Mosaom,1,50,28
JKJKK,Mosaom,1,67,3
Toenol,Mosaom,1,72,41
Sheyhe,Mosaom,1,47,4
Sesseu,Mosaom,1,37,56
Bearea,Mosaom,1,41,29
Zobaom,Mosaom,1,15,65
JKJKK,Mosaom,1,92,28
Karial,Mosaom,1,34,28
JKJKK,Mosaom,1,93,29
Kalaam,Mosaom,1,NA,55
Karial,Mosaom,1,34,28
Toenol,Mosaom,1,71,40
Xenaen,Mosaom,1,55,63
Brtero,Mosaom,1,61,4
Joceoy,Moueon,1,101,8
Pietik,Moueon,1,53,6
Pietik,Moueon,1,54,6
Ketsea,Moueon,1,65,7
Ethato,Moueon,1,40,5
Ketsea,Moueon,1,65,7
Pietik,Moueon,1,52,5
Ethato,Moueon,1,41,6
Pietik,Moueon,1,55,8
Nykayi,Moueon,1,19,6
Molaog,Moueon,1,24,5
Pietik,Moueon,1,52,5
Ketsea,Moueon,1,63,5
Brlera,Moueon,1,NA,6
Ketsea,Moueon,1,64,6
Joceoy,Moueon,1,99,5
Pietik,Moueon,1,55,7
Joceoy,Moueon,1,100,6
Ishash,Moueon,1,24,8
Ketsea,Moueon,1,64,7
Ketsea,Moueon,1,65,8
Ketsea,Moueon,1,64,7
Ketsea,Moueon,1,63,6
Pietik,Moueon,1,52,5
Pietik,Moueon,1,53,6
Ketsea,Moueon,1,64,6
Joceoy,Moueon,1,99,5
Pietik,Moueon,1,52,5
Karial,Moueon,1,67,5
Ketsea,Moueon,1,63,6
Amlimb,Moueon,1,57,5
Ketsea,Moueon,1,64,7
Isrosh,Moueon,1,43,6
Ketsea,Moueon,1,63,6
Ketsea,Moueon,1,64,7
Pietik,Moueon,1,52,5
Pietik,Moueon,1,55,8
Takaan,Moueon,1,49,6
Joceoy,Moueon,1,101,7
Pietik,Moueon,1,52,5
Ketsea,Moueon,1,64,6
Pietik,Moueon,1,55,7
Joceoy,Moueon,1,101,8
Pietik,Moueon,1,55,7
Pietik,Moueon,1,55,7
Lukaus,Mokaou,1,NA,11
Byonyr,Mokaou,1,56,35
Lukaus,Mokaou,1,NA,12
Lukaus,Mokaou,1,NA,32
Lukaus,Mokaou,1,NA,12
Kivuiv,Mokaou,1,11,32
Vigair,Mokaou,1,70,26
Lukaus,Mokaou,1,NA,12
Byonyr,Mokaou,1,32,12
Lukaus,Mokaou,1,NA,0
Clrale,Mokaou,1,49,34
Lukaus,Mokaou,1,NA,25
Molaog,Mokaou,1,24,33
Byonyr,Mokaou,1,55,35
Byonyr,Mokaou,1,32,12
Byonyr,Mokaou,1,54,33
Lukaus,Mokaou,1,NA,11
Lukaus,Mokaou,1,NA,10
Byonyr,Mokaou,1,52,32
Lukaus,Mokaou,1,NA,32
Lukaus,Mokaou,1,NA,12
Lukaus,Mokaou,1,NA,0
Asovsi,Mokaou,1,81,12
Lukaus,Mokaou,1,NA,26
Asovsi,Mokaou,1,81,12
Byonyr,Mokaou,1,32,12
Lukaus,Mokaou,1,NA,10
Byonyr,Mokaou,1,53,33
Lukaus,Mokaou,1,NA,12
Lukaus,Mokaou,1,NA,27
Vigair,Mokaou,1,56,12
Lukaus,Mokaou,1,NA,26
Muinuf,Mokaou,1,45,11
Doleoy,Mokaou,1,88,26
Lukaus,Mokaou,1,NA,27
Lukaus,Mokaou,1,NA,0
Lukaus,Mokaou,1,NA,25
Pietik,Mokaou,1,52,32
Byonyr,Mokaou,1,53,33
Lukaus,Mokaou,1,NA,32
Lukaus,Mokaou,1,NA,0
Lukaus,Mokaou,1,NA,34
Byonyr,Mokaou,1,55,34
Byonyr,Mokaou,1,47,26
Lukaus,Mokaou,1,NA,0
Lukaus,Mokaou,1,NA,25
Asovsi,Mokaou,1,82,12
Vigair,Mokaou,1,80,35
Lukaus,Mokaou,1,NA,25
Byonyr,Mokaou,1,53,33
Frwnre,Mokaou,1,121,0
Lukaus,Mokaou,1,NA,0
Byonyr,Mokaou,1,45,25
Lukaus,Mokaou,1,NA,12
Byonyr,Mokaou,1,55,35
Lukaus,Mokaou,1,NA,33
Lukaus,Mokaou,1,NA,28
Sesseu,Mokaou,1,45,34
Lukaus,Mokaou,1,NA,11
Lukaus,Mokaou,1,NA,34
Byonyr,Mokaou,1,45,25
Lukaus,Mokaou,1,NA,12
Lukaus,Mokaou,1,NA,25
Asovsi,Mokaou,1,81,11
Byonyr,Mokaou,1,54,33
Byonyr,Mokaou,1,32,12
Lukaus,Mokaou,1,NA,12
Lukaus,Mokaou,1,NA,26
Lukaus,Mokaou,1,NA,27
Byonyr,Mokaou,1,54,34
Lukaus,Mokaou,1,NA,26
Vigair,Mokaou,1,79,34
Lukaus,Mokaou,1,NA,0
Asovsi,Mokaou,1,81,11
Lukaus,Mokaou,1,NA,27
Byonyr,Mokaou,1,46,26
Lukaus,Mokaou,1,NA,12
Lukaus,Mokaou,1,NA,26
Lukaus,Mokaou,1,NA,34
Lukaus,Mokaou,1,NA,33
Byonyr,Mokaou,1,32,12
Lukaus,Mokaou,1,NA,12
Lukaus,Mokaou,1,NA,11
Lukaus,Mokaou,1,NA,33
Lukaus,Mokaou,1,NA,26
Lukaus,Mokaou,1,NA,28
Vigair,Mokaou,1,79,34
Vigair,Mokaou,1,55,11
Lukaus,Mokaou,1,NA,12
Byonyr,Mokaou,1,53,32
Byonyr,Mokaou,1,53,33
Clrale,Mokaou,1,48,32
Byonyr,Mokaou,1,53,33
Lukaus,Mokaou,1,NA,32
Byonyr,Mokaou,1,32,12
Lukaus,Mokaou,1,NA,33
Byonyr,Mokaou,1,54,34
Byonyr,Mokaou,1,32,12
Yadeao,Muinuf,1,NA,34
Yadeao,Muinuf,1,NA,46
Yadeao,Muinuf,1,NA,45
Yadeao,Muinuf,1,NA,46
Amlimb,Muinuf,1,36,45
Mosaom,Muinuf,1,62,66
Ketsea,Muinuf,1,64,68
Auenus,Muinuf,1,93,59
Yadeao,Muinuf,1,NA,46
Coinon,Muinuf,1,23,66
Yadeao,Muinuf,1,NA,7
Auenus,Muinuf,1,79,45
Yadeao,Muinuf,1,NA,33
Setier,Muinuf,1,54,44
Frwnre,Muinuf,1,146,58
Ketsea,Muinuf,1,29,32
Auenus,Muinuf,1,94,59
Isrosh,Muinuf,1,22,46
Yadeao,Muinuf,1,NA,32
Takaan,Muinuf,1,16,33
Takaan,Muinuf,1,16,34
Yadeao,Muinuf,1,NA,46
Ethato,Muinuf,1,40,66
Yadeao,Muinuf,1,NA,33
Yadeao,Muinuf,1,NA,6
Okgoka,Muinuf,1,129,32
Yadeao,Muinuf,1,NA,66
Fildit,Muinuf,1,44,8
Setier,Muinuf,1,78,68
Yaraao,Muinuf,1,51,33
Yadeao,Muinuf,1,NA,46
Setier,Muinuf,1,56,46
Yadeao,Muinuf,1,NA,44
Zobaom,Muinuf,1,15,69
Takaan,Muinuf,1,41,58
Ganeab,Muinuf,1,NA,46
Yadeao,Muinuf,1,NA,46
Amlimb,Muinuf,1,49,58
Doleoy,Muinuf,1,95,66
Auenus,Muinuf,1,79,45
Yadeao,Muinuf,1,NA,60
Xenaen,Muinuf,1,34,46
Yadeao,Muinuf,1,NA,67
Ketsea,Muinuf,1,29,32
Takaan,Muinuf,1,15,33
Yadeao,Muinuf,1,NA,34
Yadeao,Muinuf,1,NA,8
Yadeao,Muinuf,1,NA,59
Lileib,Muinuf,1,NA,59
Amlimb,Muinuf,1,36,45
Ganeab,Muinuf,1,NA,44
Takaan,Muinuf,1,49,67
Auenus,Muinuf,1,79,45
Byonyr,Muinuf,1,32,46
Auenus,Muinuf,1,93,58
Ketsea,Muinuf,1,29,32
Amlimb,Muinuf,1,36,46
Yadeao,Muinuf,1,NA,33
Karial,Muinuf,1,60,58
Coinon,Muinuf,1,26,69
Auenus,Muinuf,1,93,58
Yadeao,Muinuf,1,NA,60
Yadeao,Muinuf,1,NA,67
Doleoy,Muinuf,1,62,33
Ketsea,Muinuf,1,29,33
Auenus,Muinuf,1,79,45
Yadeao,Muinuf,1,NA,33
Yadeao,Muinuf,1,NA,44
Yadeao,Muinuf,1,NA,58
Takaan,Muinuf,1,50,68
Takaan,Muinuf,1,51,68
Brlera,Muinuf,1,NA,66
Takaan,Muinuf,1,26,44
Yadeao,Muinuf,1,NA,59
Yadeao,Muinuf,1,NA,68
ShRahe,Muinuf,1,102,66
Yaraao,Muinuf,1,50,32
Clrale,Muinuf,1,14,32
Yadeao,Muinuf,1,NA,32
Yadeao,Muinuf,1,NA,46
Amlimb,Muinuf,1,24,34
Setier,Muinuf,1,79,69
Yadeao,Muinuf,1,NA,59
Ketsea,Muinuf,1,30,34
Takaan,Muinuf,1,50,68
Yaraao,Muinuf,1,51,33
Kileib,Muinuf,1,16,67
Brlera,Muinuf,1,NA,67
Yaraao,Muinuf,1,51,33
Auenus,Muinuf,1,94,59
Takaan,Muinuf,1,48,66
Brlera,Muinuf,1,NA,33
Doleoy,Muinuf,1,61,33
Setier,Muinuf,1,79,69
Yadeao,Muinuf,1,NA,33
Ludaua,Muinuf,1,43,44
Isrosh,Muinuf,1,42,66
Isrosh,Muinuf,1,21,45
Ganeab,Muinuf,1,NA,33
Yadeao,Muinuf,1,NA,32
Yadeao,Muinuf,1,NA,45
Yadeao,Muinuf,1,NA,59
Anvont,Muinuf,1,45,46
Auenus,Muinuf,1,79,45
Harear,Muinuf,1,NA,67
Setier,Muinuf,1,79,69
Yadeao,Muinuf,1,NA,59
Yadeao,Muinuf,1,NA,45
Cohooe,Mzzuzu,1,47,23
Doleoy,Mzzuzu,1,74,3
Amlimb,Mzzuzu,1,36,3
Pietik,Mzzuzu,1,55,26
Doleoy,Mzzuzu,1,88,17
Anvont,Mzzuzu,1,68,26
Harear,Mzzuzu,1,NA,23
Doleoy,Mzzuzu,1,95,24
Molaog,Mzzuzu,1,25,24
Doleoy,Mzzuzu,1,88,17
Hoonou,Mzzuzu,1,36,16
Doleoy,Mzzuzu,1,97,25
Doleoy,Mzzuzu,1,73,2
Molaog,Mzzuzu,1,18,17
Frwnre,Mzzuzu,1,154,23
Doleoy,Mzzuzu,1,87,16
Doleoy,Mzzuzu,1,95,23
Doleoy,Mzzuzu,1,89,17
Molaog,Mzzuzu,1,27,26
Doleoy,Mzzuzu,1,73,2
Doleoy,Mzzuzu,1,90,18
Pietik,Mzzuzu,1,53,24
Doleoy,Mzzuzu,1,96,24
Doleoy,Mzzuzu,1,73,2
Priare,Mzzuzu,1,NA,3
Ethato,Mzzuzu,1,40,23
Doleoy,Mzzuzu,1,95,24
Doleoy,Mzzuzu,1,87,15
Doleoy,Mzzuzu,1,97,25
Molaog,Mzzuzu,1,19,18
Joceoy,Mzzuzu,1,100,24
Doleoy,Mzzuzu,1,74,2
Ketsea,Mzzuzu,1,62,23
Doleoy,Mzzuzu,1,89,18
Doleoy,Mzzuzu,1,95,24
Ketsea,Mzzuzu,1,40,1
Amlimb,Mzzuzu,1,57,23
Doleoy,Mzzuzu,1,88,16
Doleoy,Mzzuzu,1,89,18
Ketsea,Mzzuzu,1,62,23
Lukaus,Mzzuzu,1,NA,24
Ethato,Mzzuzu,1,40,23
Zobaom,Mzzuzu,1,13,23
Hoerom,Mzzuzu,1,81,2
Doleoy,Mzzuzu,1,96,24
Doleoy,Mzzuzu,1,96,24
Doleoy,Mzzuzu,1,94,23
Doleoy,Mzzuzu,1,73,2
Doleoy,Mzzuzu,1,94,23
Lukaus,Mzzuzu,1,NA,23
Doleoy,Mzzuzu,1,95,23
Doleoy,Mzzuzu,1,90,18
Pietik,Mzzuzu,1,54,25
Doleoy,Mzzuzu,1,95,23
Doleoy,Mzzuzu,1,74,3
Okgaka,Mzzuzu,1,52,24
Doleoy,Mzzuzu,1,94,23
Auenus,Mzzuzu,1,100,23
Doleoy,Mzzuzu,1,96,24
Doleoy,Mzzuzu,1,73,2
Doleoy,Mzzuzu,1,95,23
Doleoy,Mzzuzu,1,87,16
Doleoy,Mzzuzu,1,89,18
Doleoy,Mzzuzu,1,74,2
Molaog,Mzzuzu,1,18,17
Doleoy,Mzzuzu,1,73,1
Doleoy,Mzzuzu,1,73,1
Joceoy,Mzzuzu,1,78,3
Ketsea,Mzzuzu,1,57,17
Doleoy,Mzzuzu,1,89,17
ShRahe,Nykayi,1,102,18
Mokaou,Nykayi,1,27,12
ShRahe,Nykayi,1,101,17
ShRahe,Nykayi,1,102,18
ShRahe,Nykayi,1,95,11
Kalaam,Nykayi,1,NA,12
ShRahe,Nykayi,1,102,18
ShRahe,Nykayi,1,105,20
Clrale,Nykayi,1,41,11
ShRahe,Nykayi,1,104,19
ShRahe,Nykayi,1,96,12
ShRahe,Nykayi,1,95,11
ShRahe,Nykayi,1,103,19
ShRahe,Nykayi,1,104,20
ShRahe,Nykayi,1,102,18
ShRahe,Nykayi,1,104,19
ShRahe,Nykayi,1,102,18
ShRahe,Nykayi,1,104,19
ShRahe,Nykayi,1,103,19
Hoonov,Nykayi,1,126,19
ShRahe,Nykayi,1,105,21
ShRahe,Nykayi,1,102,18
ShRahe,Nykayi,1,105,20
ShRahe,Nykayi,1,104,20
ShRahe,Nykayi,1,95,10
ShRahe,Nykayi,1,102,17
ShRahe,Nykayi,1,96,12
Hoonov,Nykayi,1,127,20
ShRahe,Nykayi,1,105,20
Karial,Nykayi,1,60,10
ShRahe,Nykayi,1,94,10
ShRahe,Nykayi,1,103,19
ShRahe,Nykayi,1,104,20
ShRahe,Nykayi,1,103,19
ShRahe,Nykayi,1,95,10
ShRahe,Nykayi,1,105,20
ShRahe,Nykayi,1,95,10
ShRahe,Nykayi,1,97,13
ShRahe,Nykayi,1,103,19
Xenaen,Nykayi,1,55,19
ShRahe,Nykayi,1,104,20
Hoonov,Nykayi,1,127,20
ShRahe,Nykayi,1,103,19
ShRahe,Nykayi,1,102,18
ShRahe,Nykayi,1,105,20
ShRahe,Nykayi,1,103,18
ShRahe,Nykayi,1,102,18
Frwnre,Nykayi,1,148,12
Hoonov,Nykayi,1,127,20
Hoonov,Nykayi,1,127,20
ShRahe,Nykayi,1,103,18
ShRahe,Nykayi,1,104,20
ShRahe,Nykayi,1,96,12
ShRahe,Nykayi,1,104,20
Setier,Nykayi,1,79,20
ShRahe,Nykayi,1,102,18
ShRahe,Nykayi,1,103,19
Kisain,Okgaka,1,NA,52
Kisain,Okgaka,1,NA,50
Caviap,Okgaka,1,19,45
Kisain,Okgaka,1,NA,50
Kisain,Okgaka,1,NA,51
Kisain,Okgaka,1,NA,30
Kisain,Okgaka,1,NA,29
Kisain,Okgaka,1,NA,29
Frwnre,Okgaka,1,155,52
JKJKK,Okgaka,1,126,50
Kisain,Okgaka,1,NA,29
Kisain,Okgaka,1,NA,30
Pietik,Okgaka,1,31,29
Auenus,Okgaka,1,78,28
Kalaam,Okgaka,1,NA,44
Pietik,Okgaka,1,47,45
Kisain,Okgaka,1,NA,52
Kisain,Okgaka,1,NA,45
Kisain,Okgaka,1,NA,29
Yadeao,Okgaka,1,NA,52
Cohooe,Okgaka,1,40,43
Kisain,Okgaka,1,NA,29
Kisain,Okgaka,1,NA,28
Bearea,Okgaka,1,52,28
Pietik,Okgaka,1,53,51
Kisain,Okgaka,1,NA,29
Bearea,Okgaka,1,52,28
Caviap,Okgaka,1,18,44
Kisain,Okgaka,1,NA,52
Auenus,Okgaka,1,93,43
Kisain,Okgaka,1,NA,52
Kisain,Okgaka,1,NA,52
Kisain,Okgaka,1,NA,50
Kisain,Okgaka,1,NA,44
Priare,Okgaka,1,NA,29
Kisain,Okgaka,1,NA,44
Kisain,Okgaka,1,NA,53
Caviap,Okgaka,1,18,44
Kisain,Okgaka,1,NA,29
Kisain,Okgaka,1,NA,50
Kisain,Okgaka,1,NA,51
Kisain,Okgaka,1,NA,30
Mzzuzu,Okgaka,1,23,50
Caviap,Okgaka,1,27,53
Kisain,Okgaka,1,NA,52
Bearea,Okgaka,1,53,30
Kisain,Okgaka,1,NA,44
Kisain,Okgaka,1,NA,50
Kisain,Okgaka,1,NA,28
Clrale,Okgaka,1,26,28
Kisain,Okgaka,1,NA,50
Lileib,Okgaka,1,NA,28
Frwnre,Okgaka,1,134,30
Clrale,Okgaka,1,28,30
Kisain,Okgaka,1,NA,50
Kisain,Okgaka,1,NA,53
Pietik,Okgaka,1,52,50
Sesseu,Okgaka,1,36,44
Kisain,Okgaka,1,NA,30
Kisain,Okgaka,1,NA,43
Bearea,Okgaka,1,52,28
Kisain,Okgaka,1,NA,51
Doleoy,Okgaka,1,88,44
Kisain,Okgaka,1,NA,30
Kisain,Okgaka,1,NA,52
Bearea,Okgaka,1,52,28
Kisain,Okgaka,1,NA,45
Harear,Okgaka,1,NA,28
Cohooe,Okgaka,1,50,52
Kisain,Okgaka,1,NA,50
Pietik,Okgaka,1,54,52
Caviap,Okgaka,1,27,52
Lileib,Okgaka,1,NA,30
Kisain,Okgaka,1,NA,52
Kisain,Okgaka,1,NA,29
Kisain,Okgoka,1,NA,130
Frwnre,Okgoka,1,121,130
Scpfch,Okgoka,1,57,131
Clrale,Okgoka,1,14,129
Kisain,Okgoka,1,NA,130
Kisain,Okgoka,1,NA,131
Kisain,Okgoka,1,NA,130
Auenus,Okgoka,1,67,130
Pietik,Okgoka,1,20,131
Kisain,Okgoka,1,NA,131
Auenus,Okgoka,1,66,130
Kisain,Okgoka,1,NA,131
Kisain,Okgoka,1,NA,130
Kisain,Okgoka,1,NA,131
Auenus,Okgoka,1,67,130
Toenol,Okgoka,1,59,130
Pietik,Okgoka,1,18,129
Pietik,Okgoka,1,18,130
Kisain,Okgoka,1,NA,130
Kisain,Okgoka,1,NA,130
Kisain,Okgoka,1,NA,130
Kisain,Okgoka,1,NA,130
Kisain,Okgoka,1,NA,130
Auenus,Okgoka,1,68,131
Kisain,Okgoka,1,NA,131
Kisain,Okgoka,1,NA,131
Lukaus,Orllrw,1,NA,107
JKJKK,Orllrw,1,126,108
Nieyia,Orllrw,1,NA,49
Harear,Orllrw,1,NA,64
Kisain,Orllrw,1,NA,102
JKJKK,Orllrw,1,120,101
Doleoy,Orllrw,1,94,107
Lukaus,Orllrw,1,NA,107
Nieyia,Orllrw,1,NA,62
Yadeao,Orllrw,1,NA,50
Doleoy,Orllrw,1,96,109
JKJKK,Orllrw,1,126,108
Ketsea,Orllrw,1,62,107
Lukaus,Orllrw,1,NA,107
Doleoy,Orllrw,1,88,101
Auenus,Orllrw,1,93,100
Scpica,Orllrw,1,NA,111
Doleoy,Orllrw,1,97,110
Scpica,Orllrw,1,NA,108
Scpica,Orllrw,1,NA,108
Doleoy,Orllrw,1,97,110
Lukaus,Orllrw,1,NA,110
Lukaus,Orllrw,1,NA,49
Scpica,Orllrw,1,NA,107
Scpica,Orllrw,1,NA,107
Auenus,Orllrw,1,94,102
ShRahe,Orllrw,1,58,64
Nieyia,Orllrw,1,NA,60
Lukaus,Orllrw,1,NA,107
Kalaam,Orllrw,1,NA,108
Kisain,Orllrw,1,NA,109
Karial,Orllrw,1,68,108
Yadeao,Orllrw,1,NA,100
Stckte,Orllrw,1,79,63
Doleoy,Orllrw,1,95,108
Scpica,Orllrw,1,NA,107
Kisain,Orllrw,1,NA,102
JKJKK,Orllrw,1,119,101
Pietik,Orllrw,1,53,108
Joceoy,Orllrw,1,99,108
Hoonov,Orllrw,1,78,61
Scpica,Orllrw,1,NA,107
Scpica,Orllrw,1,NA,107
Lukaus,Orllrw,1,NA,107
Lukaus,Orllrw,1,NA,107
Scpica,Orllrw,1,NA,107
Sheyhe,Orllrw,1,61,63
Joceoy,Orllrw,1,101,110
Yadeao,Orllrw,1,NA,50
Karial,Orllrw,1,67,107
Joceoy,Orllrw,1,54,63
Scpica,Orllrw,1,NA,109
Toenol,Orllrw,1,46,62
JKJKK,Orllrw,1,126,108
Doleoy,Orllrw,1,88,101
Auenus,Orllrw,1,94,102
Harear,Orllrw,1,NA,61
Karial,Orllrw,1,68,108
Doleoy,Orllrw,1,97,110
Lukaus,Orllrw,1,NA,63
Auenus,Orllrw,1,94,102
Karial,Orllrw,1,68,108
Lukaus,Orllrw,1,NA,100
Harear,Orllrw,1,NA,49
Kisain,Orllrw,1,NA,108
Sheyhe,Orllrw,1,57,59
Kalaam,Orllrw,1,NA,101
Frwnre,Orllrw,1,146,100
Doleoy,Orllrw,1,95,109
Frwnre,Orllrw,1,147,101
Doleoy,Orllrw,1,97,110
Kalaam,Orllrw,1,NA,49
JKJKK,Orllrw,1,119,100
Auenus,Orllrw,1,94,102
Kisain,Orllrw,1,NA,100
Joceoy,Orllrw,1,101,110
Doleoy,Orllrw,1,89,103
Scpica,Orllrw,1,NA,110
Scpica,Orllrw,1,NA,110
Yadeao,Orllrw,1,NA,64
Kalaam,Orllrw,1,NA,103
Scpica,Orllrw,1,NA,110
Joceoy,Orllrw,1,94,103
Ganeab,Orllrw,1,NA,48
Scpfch,Orllrw,1,31,49
Sheyhe,Orllrw,1,57,59
Scpica,Orllrw,1,NA,108
JKJKK,Orllrw,1,126,108
Kisain,Orllrw,1,NA,100
Kisain,Orllrw,1,NA,100
JKJKK,Orllrw,1,119,101
Auenus,Orllrw,1,94,102
JKJKK,Orllrw,1,121,103
JKJKK,Orllrw,1,126,108
Yadeao,Orllrw,1,NA,100
Scpica,Orllrw,1,NA,107
Kisain,Orllrw,1,NA,101
Scpica,Orllrw,1,NA,109
Lukaus,Orllrw,1,NA,107
JKJKK,Orllrw,1,119,101
Dinsic,Orllrw,1,66,49
Yadeao,Orllrw,1,NA,100
Kisain,Orllrw,1,NA,108
